3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,G,MP,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,all_defensive
0.16699999999999998,15.2,0.2,-5.8,-2.3,6.0,0.2,0.237,64.0,759.0,-3.5,3.5,-0.7,9.5,1.8,13.9,4.8,0.453,23.9,-0.7,-0.4,-0.028,0
0.256,14.5,1.4,-2.1,0.1,7.4,0.7,0.235,58.0,673.0,-2.2,5.3,-0.5,10.0,2.2,14.2,6.3,0.439,22.2,0.0,0.2,0.015,0
0.0,11.4,3.3,-2.3,1.0,20.0,1.2,0.431,67.0,690.0,-3.2,12.9,0.0,12.3,1.4,20.1,16.5,0.478,16.6,0.0,1.2,0.085,0
0.0,4.1,3.7,-5.4,0.5,15.9,0.4,0.58,53.0,535.0,-5.9,7.2,-0.1,6.9,0.7,20.8,11.6,0.503,10.8,-0.5,0.3,0.03,0
0.27,33.3,0.5,-0.9,0.6,6.7,0.7,0.305,60.0,542.0,-1.6,1.9,-0.1,13.0,3.5,20.9,4.3,0.464,19.4,0.2,0.6,0.053,0
0.366,21.4,0.2,-8.2,-1.0,7.6,0.3,0.183,40.0,339.0,-7.1,1.7,-0.7,3.5,1.7,29.5,4.8,0.406,16.6,-0.5,-0.3,-0.049,0
0.243,28.6,0.5,0.3,0.1,8.9,0.4,0.29600000000000004,48.0,386.0,0.3,1.6,0.8,16.2,2.0,18.8,5.2,0.623,17.5,0.2,1.2,0.149,0
0.273,8.0,2.9,-3.0,1.4,6.8,0.4,0.307,38.0,285.0,-4.3,6.9,-0.6,6.3,2.6,15.3,6.8,0.365,17.6,-0.1,-0.1,-0.022,0
0.418,8.6,1.3,-2.3,0.1,17.3,0.5,0.199,53.0,382.0,-2.5,7.8,0.0,11.7,2.3,15.9,12.6,0.494,20.4,0.0,0.5,0.06,0
0.0,3.6,5.6,-4.8,-1.1,29.7,0.7,0.434,45.0,280.0,-3.6,20.3,0.0,16.1,1.8,16.0,25.0,0.463,23.0,-0.2,0.7,0.114,0
0.024,9.1,0.7,-4.7,-1.3,10.4,0.2,0.54,68.0,374.0,-3.5,6.7,-0.2,9.2,2.2,10.9,8.6,0.42,20.4,-0.3,0.0,0.0,0
0.014,6.3,2.6,-4.0,-0.8,16.8,0.4,0.529,47.0,219.0,-3.3,12.9,0.1,13.4,1.2,14.8,15.0,0.51,20.5,-0.1,0.4,0.097,0
0.002,8.5,5.7,3.5,1.5,27.1,6.0,0.5529999999999999,81.0,3071.0,2.0,13.4,4.5,22.9,1.0,15.9,20.6,0.584,27.0,4.3,10.4,0.163,1
0.205,15.2,1.2,0.2,0.1,7.8,1.8,0.292,77.0,2741.0,0.1,3.2,2.2,13.6,2.2,15.7,5.5,0.541,19.3,1.5,4.0,0.07,1
0.038,13.4,1.9,-0.2,-0.2,22.7,2.8,0.521,81.0,2823.0,0.0,7.4,2.2,17.3,1.9,17.4,15.1,0.564,24.9,1.3,5.0,0.085,0
0.119,16.6,0.8,-0.9,-0.1,23.1,3.2,0.248,81.0,2795.0,-0.8,8.7,-1.6,14.6,2.4,15.5,15.7,0.472,22.6,0.8,1.6,0.028,0
0.003,4.3,5.8,0.9,0.0,21.0,3.4,0.5670000000000001,78.0,2644.0,0.9,11.2,4.8,20.8,0.5,14.4,16.4,0.586,25.5,1.9,8.2,0.14800000000000002,1
0.014,8.2,2.4,0.8,0.4,18.2,3.8,0.331,82.0,2749.0,0.4,10.5,4.1,16.6,1.3,12.2,14.3,0.5489999999999999,18.5,2.0,8.0,0.139,0
0.069,11.9,2.2,-0.7,1.0,12.8,3.2,0.293,79.0,2330.0,-1.7,5.8,0.4,12.1,1.7,16.8,9.5,0.52,17.5,0.8,3.6,0.075,0
0.003,7.3,2.5,-2.4,-1.7,19.3,0.7,0.521,72.0,2087.0,-0.7,9.3,0.8,14.7,0.9,14.8,13.9,0.528,21.0,-0.2,1.5,0.034,0
0.232,16.7,1.1,-0.7,-1.1,10.4,1.2,0.3670000000000001,59.0,1673.0,0.4,7.4,0.4,15.0,1.9,15.8,8.8,0.524,27.7,0.5,1.6,0.047,0
0.002,5.9,2.1,-5.5,-1.7,17.0,1.8,0.214,82.0,2285.0,-3.8,9.0,-1.5,10.2,1.2,13.8,12.9,0.459,19.1,-2.0,0.3,0.005,0
0.005,6.9,1.8,1.5,0.6,10.1,1.9,0.373,48.0,1320.0,0.9,8.6,2.1,18.6,3.1,12.1,9.4,0.564,23.8,1.2,3.9,0.142,0
0.222,9.4,1.6,-1.6,-1.5,8.9,1.1,0.359,71.0,1931.0,-0.1,8.5,1.5,14.5,1.9,11.0,8.7,0.513,23.9,0.2,2.6,0.065,0
0.014,8.1,0.3,-2.0,-0.1,10.5,0.8,0.428,39.0,865.0,-1.9,4.7,0.8,11.7,1.3,11.8,7.6,0.525,17.6,0.0,1.6,0.09,0
0.04,23.3,0.4,-2.6,-0.7,9.4,0.4,0.251,45.0,990.0,-1.8,2.8,0.1,11.8,1.5,16.7,6.0,0.51,18.5,-0.2,0.6,0.028,0
0.18600000000000005,15.3,0.5,-0.7,-0.6,8.0,1.0,0.325,77.0,1656.0,-0.1,4.4,1.7,13.9,1.8,14.5,6.2,0.5529999999999999,21.9,0.6,2.7,0.078,0
0.07400000000000001,11.8,0.7,-5.0,-0.6,10.8,0.4,0.29600000000000004,74.0,1578.0,-4.4,3.3,-1.2,9.0,2.3,14.9,6.7,0.462,19.4,-1.2,-0.8,-0.024,0
0.012,8.2,1.0,-2.5,-0.3,11.4,0.3,0.331,20.0,422.0,-2.2,10.1,0.3,12.8,1.9,12.2,10.7,0.501,20.6,-0.1,0.6,0.071,0
0.275,14.4,1.2,-0.9,-0.9,9.1,1.3,0.154,77.0,1573.0,0.0,6.6,0.5,12.9,1.2,12.9,7.9,0.51,22.1,0.4,1.8,0.056,0
0.012,14.3,5.6,0.9,3.5,20.9,1.9,0.392,56.0,1069.0,-2.6,7.5,-0.4,12.7,1.7,26.5,14.3,0.523,15.7,0.8,1.6,0.07,0
0.015,9.3,0.4,-2.0,-1.6,6.2,0.7,0.348,73.0,1383.0,-0.4,6.0,1.3,14.3,1.2,11.5,6.1,0.529,25.1,0.0,2.0,0.069,0
0.003,7.0,0.7,-2.2,-0.6,19.5,1.4,0.63,82.0,1549.0,-1.6,11.8,1.9,13.6,1.8,17.2,15.5,0.564,15.5,-0.1,3.3,0.102,0
0.293,25.4,0.3,-2.2,-0.6,7.1,0.6,0.181,82.0,1503.0,-1.6,2.0,1.1,11.0,2.0,17.3,4.5,0.524,14.0,-0.1,1.8,0.056,0
0.013,10.4,0.4,-4.0,-2.4,10.6,0.0,0.317,53.0,885.0,-1.6,9.9,0.4,12.1,1.3,15.1,10.2,0.52,19.3,-0.5,0.4,0.022,0
0.076,15.2,0.3,-2.4,0.8,5.7,1.2,0.215,50.0,815.0,-3.2,1.8,0.0,8.7,1.4,14.1,3.8,0.49,17.0,-0.1,1.2,0.07200000000000001,0
0.048,23.2,0.8,-2.1,-0.6,6.0,0.4,0.415,80.0,1266.0,-1.5,3.1,0.7,11.1,1.9,16.6,4.6,0.508,14.4,0.0,1.1,0.042,0
0.172,25.0,0.2,-4.8,-0.1,10.0,0.7,0.244,68.0,859.0,-4.7,3.6,-1.4,9.3,3.2,21.6,6.7,0.424,19.5,-0.6,-0.6,-0.035,0
0.006,3.9,2.2,-3.3,-2.3,22.5,0.4,0.414,43.0,520.0,-1.0,15.4,0.5,15.8,1.1,16.0,19.0,0.578,20.3,-0.2,0.9,0.087,0
0.051,27.2,0.4,-2.3,-0.5,3.9,0.5,0.485,52.0,626.0,-1.9,2.1,0.4,11.6,1.8,14.9,3.1,0.489,19.4,-0.1,0.8,0.064,0
0.306,17.8,0.4,-4.1,-0.3,7.0,0.4,0.238,47.0,552.0,-3.8,2.1,-0.5,9.6,3.2,15.6,4.5,0.453,20.9,-0.3,-0.1,-0.011,0
0.097,10.7,0.7,-2.8,-1.1,8.4,0.5,0.232,58.0,672.0,-1.8,9.9,-0.4,12.7,2.7,14.2,9.1,0.469,25.8,-0.1,0.2,0.014,0
0.028,3.9,2.2,-4.2,-0.2,15.6,0.6,0.634,48.0,554.0,-4.0,9.3,0.6,11.8,1.4,16.3,12.4,0.5770000000000001,17.3,-0.3,1.2,0.101,0
0.308,20.9,0.0,-3.1,-0.7,6.1,0.4,0.158,75.0,857.0,-2.4,1.6,0.3,9.3,1.7,15.2,3.9,0.496,15.8,-0.2,0.7,0.039,0
0.017,9.6,0.4,-4.7,-2.7,15.2,0.3,0.307,62.0,674.0,-2.0,5.4,0.1,14.0,0.8,9.3,10.2,0.4970000000000001,28.5,-0.5,0.4,0.03,0
0.269,3.5,0.6,-3.9,-2.3,9.8,0.4,0.154,48.0,495.0,-1.6,8.6,0.1,11.9,0.8,10.0,9.2,0.49,25.6,-0.2,0.5,0.049,0
0.19,31.5,0.2,-5.8,-2.1,6.6,0.3,0.222,65.0,645.0,-3.7,2.3,-0.7,7.6,1.4,28.5,4.4,0.45,16.1,-0.6,-0.4,-0.031,0
0.094,5.3,0.2,-7.2,-2.7,9.5,0.3,0.396,42.0,356.0,-4.5,5.4,-0.4,8.1,1.1,13.8,7.4,0.449,23.4,-0.5,-0.1,-0.018000000000000002,0
0.035,12.7,0.6,-5.7,-2.5,5.9,0.1,0.259,35.0,242.0,-3.2,8.8,0.1,9.3,0.9,10.4,7.4,0.428,18.9,-0.2,0.2,0.042,0
0.18600000000000005,8.5,1.2,-4.0,-0.5,12.3,0.4,0.4920000000000001,40.0,267.0,-3.5,8.1,0.0,13.7,2.6,13.3,10.3,0.495,27.3,-0.1,0.3,0.06,0
0.0,3.6,5.9,-1.6,2.4,23.4,0.3,0.194,27.0,179.0,-4.0,10.9,0.0,10.9,1.4,17.0,17.3,0.461,11.4,0.0,0.3,0.07400000000000001,0
0.0,3.9,4.1,-5.3,0.5,18.0,0.4,0.39,44.0,280.0,-5.8,6.6,-0.2,9.7,1.4,21.3,12.3,0.541,17.9,-0.2,0.2,0.026,0
0.194,32.7,0.0,-2.2,-1.0,5.9,0.2,0.528,40.0,243.0,-1.2,1.9,0.1,13.2,2.3,25.3,4.0,0.575,21.0,0.0,0.3,0.057,0
0.0,5.4,3.0,-5.9,0.3,14.4,0.4,0.57,49.0,260.0,-6.1,11.8,-0.3,9.8,2.9,16.5,13.1,0.447,23.0,-0.3,0.1,0.018000000000000002,0
0.212,30.1,0.4,-2.4,0.5,5.1,0.2,0.394,41.0,174.0,-2.9,3.8,-0.1,12.3,3.9,17.1,4.5,0.439,22.1,0.0,0.1,0.037000000000000005,0
0.0,8.6,4.8,0.0,0.6,23.3,3.6,0.575,71.0,2716.0,-0.6,11.9,1.3,16.5,0.8,18.8,17.3,0.54,20.1,1.4,4.8,0.086,1
,23.5,2.7,-2.9,1.0,11.2,0.1,0.154,4.0,38.0,-3.9,2.8,-0.2,8.0,6.1,17.8,7.1,0.21600000000000005,17.7,0.0,-0.1,-0.099,0
0.01,9.8,1.5,0.0,-0.4,17.0,2.3,0.35,80.0,2510.0,0.4,10.8,3.3,15.6,1.7,14.8,13.9,0.555,19.3,1.3,5.6,0.107,0
0.006999999999999999,11.4,0.6,-0.6,-0.1,9.9,2.2,0.35600000000000004,82.0,2505.0,-0.5,7.9,1.5,14.4,2.4,14.8,8.9,0.526,20.1,0.8,3.7,0.071,0
0.034,10.7,0.4,-4.4,0.8,6.9,2.3,0.208,76.0,2304.0,-5.2,3.5,-3.1,8.3,3.3,13.8,5.1,0.415,19.8,-1.4,-0.8,-0.016,0
0.0,0.0,0.0,-14.9,-3.6,21.4,0.0,0.25,8.0,28.0,-11.3,4.3,-0.1,-1.8,1.9,18.4,12.9,0.282,18.0,-0.1,-0.1,-0.154,0
0.005,7.6,1.2,-1.5,-0.5,13.2,1.8,0.395,76.0,2229.0,-1.0,8.9,2.9,12.9,1.1,13.9,11.0,0.573,15.2,0.3,4.7,0.101,0
0.383,22.8,0.0,-1.1,-1.7,6.1,0.3,0.361,52.0,1280.0,0.6,2.2,1.8,13.3,1.3,18.3,4.1,0.591,16.9,0.3,2.2,0.081,0
0.016,12.2,1.2,-3.3,-0.1,16.9,1.6,0.172,76.0,1707.0,-3.2,7.8,-0.8,11.9,1.8,11.4,12.2,0.444,21.5,-0.6,0.8,0.023,0
0.207,14.6,0.7,0.3,0.8,10.1,1.7,0.249,78.0,1718.0,-0.6,4.4,1.9,14.7,2.7,10.7,7.1,0.523,20.4,1.0,3.6,0.1,0
,5.8,1.3,-2.5,-1.2,16.3,0.8,,51.0,1058.0,-1.3,11.5,0.7,13.8,1.2,,13.8,,19.1,-0.1,1.5,0.069,0
0.004,3.0,3.4,-1.3,-0.4,20.3,1.5,0.545,64.0,1301.0,-0.9,14.2,1.9,13.3,1.0,12.4,17.4,0.5710000000000001,12.7,0.2,3.4,0.126,0
0.002,5.8,4.5,-1.4,0.5,22.9,1.4,0.439,55.0,1118.0,-1.9,11.0,0.8,16.3,1.0,12.8,16.8,0.5379999999999999,22.7,0.2,2.1,0.092,0
0.038,27.8,0.8,-2.2,-0.5,7.6,1.5,0.206,82.0,1605.0,-1.7,3.5,-0.6,12.8,2.6,17.2,5.6,0.461,21.5,-0.1,0.9,0.028,0
0.133,11.1,1.2,-1.6,1.0,10.1,1.9,0.35,81.0,1535.0,-2.6,5.5,0.4,12.2,2.5,16.9,7.9,0.531,20.4,0.2,2.3,0.073,0
0.0,5.8,3.6,-0.9,0.5,19.9,1.2,0.438,48.0,905.0,-1.4,13.8,0.6,17.1,2.2,18.2,16.8,0.565,21.7,0.3,1.8,0.097,0
0.258,9.8,0.3,-2.6,-0.6,7.2,0.4,0.24,42.0,782.0,-2.0,4.1,0.2,11.6,2.1,10.9,5.6,0.494,22.2,-0.1,0.6,0.039,0
0.126,28.6,0.4,-1.9,0.8,7.7,2.0,0.363,82.0,1510.0,-2.7,2.5,0.2,10.6,2.0,16.3,5.2,0.443,17.4,0.0,2.2,0.07,0
0.027000000000000003,26.5,0.5,-1.8,-0.1,9.0,1.1,0.204,64.0,1086.0,-1.7,3.6,-0.6,12.8,3.0,15.6,6.2,0.43,22.9,0.1,0.5,0.022,0
0.002,3.1,2.7,-2.0,-0.4,18.3,1.4,0.325,80.0,1350.0,-1.6,8.7,1.1,13.9,1.5,14.8,13.6,0.561,18.3,0.0,2.5,0.09,0
0.037000000000000005,4.2,2.3,-2.9,-0.7,17.7,1.5,0.267,77.0,1161.0,-2.1,10.7,0.5,12.1,0.8,14.5,14.4,0.518,18.2,-0.3,2.0,0.085,0
0.0,7.3,3.9,-4.4,0.8,21.8,1.1,0.321,66.0,991.0,-5.1,7.2,-0.9,10.1,1.8,22.6,14.3,0.494,15.8,-0.6,0.2,0.009000000000000001,0
0.036000000000000004,12.7,0.6,-4.7,-0.2,7.3,0.4,0.206,55.0,819.0,-4.5,3.9,-0.3,7.7,2.1,15.3,5.6,0.46,14.2,-0.6,0.2,0.011,0
0.192,26.7,0.2,-1.8,0.7,9.3,0.6,0.539,51.0,741.0,-2.5,2.6,0.2,12.1,3.0,23.7,5.9,0.534,17.5,0.0,0.9,0.056,0
0.006,7.1,2.6,-3.0,0.1,12.7,0.6,0.273,43.0,566.0,-3.0,6.7,-0.1,10.9,1.4,17.0,9.7,0.529,16.7,-0.1,0.5,0.045,0
0.037000000000000005,21.0,0.3,-2.7,0.2,7.9,1.1,0.467,72.0,894.0,-2.9,3.9,0.0,10.5,2.2,21.9,5.9,0.506,19.1,-0.1,1.1,0.058,0
0.008,6.6,1.2,-2.8,-0.6,14.4,0.7,0.112,69.0,817.0,-2.2,10.3,0.0,11.2,1.9,13.5,12.3,0.478,15.5,-0.2,0.7,0.042,0
0.019,3.5,3.5,0.5,0.4,18.8,0.8,0.529,54.0,612.0,0.1,13.6,1.2,18.2,2.4,14.8,16.3,0.602,19.5,0.4,2.0,0.156,0
0.414,20.0,0.5,-5.8,-0.4,5.8,0.2,0.364,24.0,255.0,-5.4,1.4,-0.6,6.4,3.2,21.3,3.6,0.431,25.1,-0.2,-0.4,-0.075,0
0.142,27.9,0.9,-0.7,0.6,7.4,0.7,0.333,50.0,478.0,-1.3,5.2,-0.1,13.6,3.2,19.2,6.4,0.484,23.4,0.2,0.6,0.056,0
0.036000000000000004,15.7,1.3,-2.2,1.2,8.7,0.5,0.343,56.0,535.0,-3.4,5.2,-0.2,11.5,3.2,17.8,7.0,0.494,18.5,0.0,0.3,0.028,0
0.371,21.7,0.9,-5.2,-0.2,7.4,0.8,0.188,67.0,601.0,-4.9,1.1,-0.8,7.8,2.2,21.2,4.3,0.473,23.1,-0.5,-0.1,-0.006,0
0.054000000000000006,22.6,0.4,-4.2,0.3,6.3,0.4,0.318,50.0,437.0,-4.5,3.4,-0.8,8.6,3.7,25.4,4.8,0.428,18.4,-0.2,-0.4,-0.046,0
0.0,4.3,1.2,-4.2,-1.5,11.1,0.2,0.317,45.0,381.0,-2.7,9.8,0.0,9.3,1.2,19.0,10.4,0.521,15.7,-0.2,0.3,0.037000000000000005,0
0.188,12.2,0.4,-5.3,-1.6,7.3,0.2,0.16,38.0,313.0,-3.7,4.0,-0.4,8.8,1.9,13.0,5.6,0.425,23.4,-0.3,-0.2,-0.035,0
0.0,5.0,0.7,-7.9,-2.9,12.6,0.3,0.602,42.0,345.0,-5.0,12.6,-0.4,7.8,0.9,20.5,12.6,0.472,19.6,-0.5,-0.1,-0.021,0
0.107,10.5,0.4,-2.7,-2.0,8.2,0.1,0.289,54.0,441.0,-0.7,9.6,0.3,12.3,1.4,13.0,8.9,0.509,18.6,-0.1,0.5,0.05,0
0.063,13.5,1.4,-7.9,-2.7,8.2,0.2,0.177,35.0,256.0,-5.3,10.1,-0.7,9.9,2.5,13.7,9.1,0.414,32.3,-0.4,-0.5,-0.087,0
0.113,6.1,0.5,-3.8,-1.3,11.0,0.2,0.21600000000000005,37.0,270.0,-2.4,4.9,0.0,10.2,1.4,14.5,7.8,0.494,18.7,-0.1,0.1,0.025,0
0.319,10.0,0.2,-3.4,-1.0,6.4,0.2,0.16399999999999998,46.0,307.0,-2.5,5.7,0.3,10.4,1.8,8.8,6.0,0.482,17.8,-0.1,0.4,0.067,0
0.268,7.2,0.4,-3.7,-1.1,8.2,0.3,0.161,51.0,328.0,-2.6,5.8,0.1,8.4,1.1,9.8,7.1,0.475,17.5,-0.1,0.4,0.053,0
0.014,7.8,1.5,-6.5,-1.7,16.0,0.2,0.634,40.0,213.0,-4.8,10.6,0.0,10.1,0.9,16.5,13.3,0.485,21.5,-0.2,0.2,0.046,0
0.027000000000000003,12.9,1.9,-3.0,-0.3,9.6,0.1,0.21600000000000005,19.0,91.0,-2.7,13.0,-0.1,11.5,3.2,11.0,11.3,0.383,20.9,0.0,0.0,-0.014,0
0.333,20.4,0.4,-7.2,-0.8,11.5,0.2,0.294,36.0,156.0,-6.4,4.4,-0.3,6.1,1.3,22.8,8.0,0.417,21.0,-0.2,-0.1,-0.042,0
0.008,17.7,1.8,-0.4,0.1,19.7,3.6,0.334,79.0,2978.0,-0.5,7.2,-0.9,15.4,1.9,13.4,13.3,0.476,25.3,1.2,2.7,0.044,0
0.035,9.8,2.2,0.4,-0.3,20.5,3.4,0.402,74.0,2602.0,0.7,10.4,2.4,17.6,1.3,14.4,15.3,0.527,23.3,1.5,5.8,0.108,0
0.272,18.3,0.3,-1.9,-1.1,6.7,1.3,0.457,64.0,2145.0,-0.8,2.8,0.8,12.3,1.9,15.5,4.7,0.526,21.0,0.0,2.1,0.047,0
0.282,9.3,0.6,-1.5,-1.3,8.3,1.2,0.172,82.0,2336.0,-0.2,2.8,1.4,13.0,1.3,9.1,5.5,0.504,24.4,0.3,2.6,0.054000000000000006,0
0.023,30.8,0.4,0.8,1.3,7.3,2.4,0.16899999999999998,82.0,2244.0,-0.5,5.7,1.0,13.2,3.7,22.6,6.5,0.476,14.9,1.6,3.4,0.073,1
0.003,1.6,3.7,-2.6,-0.4,21.8,2.1,0.6609999999999999,81.0,2099.0,-2.3,14.1,3.5,13.8,1.2,13.5,17.7,0.581,11.7,-0.3,5.6,0.128,0
0.039,8.5,0.8,-3.4,-0.7,8.9,1.6,0.379,76.0,1928.0,-2.8,6.3,0.5,11.5,1.8,13.8,7.6,0.507,22.1,-0.7,2.1,0.052000000000000005,0
0.056,22.5,0.4,-0.9,0.0,7.4,1.8,0.257,82.0,1945.0,-0.9,2.5,1.8,13.2,2.1,16.7,5.2,0.523,17.7,0.5,3.5,0.087,0
0.017,24.5,1.2,0.7,0.4,9.6,1.6,0.218,82.0,1944.0,0.3,6.0,0.2,15.4,2.6,15.1,7.8,0.494,23.6,1.3,1.8,0.044,0
0.0,6.1,5.5,-1.4,1.3,16.9,2.2,0.4,76.0,1719.0,-2.7,9.1,0.6,13.0,1.4,16.5,12.9,0.541,14.8,0.3,2.8,0.079,0
0.099,19.2,0.1,-5.0,-3.0,6.0,-0.3,0.097,67.0,1505.0,-2.0,1.9,-0.7,12.2,1.5,9.5,3.8,0.448,27.2,-1.1,-1.0,-0.031,0
0.054000000000000006,18.0,0.6,-3.9,-1.9,6.2,0.7,0.274,70.0,1443.0,-2.1,5.0,-0.5,10.6,0.9,15.1,5.6,0.48,21.8,-0.7,0.2,0.008,0
0.12,13.0,0.9,-4.0,-1.0,13.0,1.3,0.236,81.0,1661.0,-2.9,6.9,-0.4,10.9,1.3,14.5,10.0,0.491,21.8,-0.8,1.0,0.028,0
0.063,9.0,0.9,-0.2,-0.5,10.9,0.3,0.56,33.0,644.0,0.3,7.9,1.3,12.9,1.4,13.1,9.4,0.598,14.2,0.3,1.6,0.122,0
0.011,2.6,3.4,-3.9,-1.2,17.9,0.5,0.456,58.0,1121.0,-2.8,10.3,0.0,10.7,1.3,12.8,13.7,0.452,12.3,-0.6,0.5,0.022,0
0.047,11.9,0.3,-6.5,-2.7,7.8,0.5,0.184,70.0,1181.0,-3.7,3.7,-0.9,9.3,0.9,11.5,5.8,0.461,22.8,-1.3,-0.4,-0.018000000000000002,0
0.087,24.1,0.5,-2.3,0.3,8.1,1.2,0.242,82.0,1355.0,-2.7,4.5,-0.1,10.4,2.3,18.4,6.3,0.461,16.0,-0.1,1.1,0.038,0
0.156,10.8,0.5,-5.9,-1.0,8.4,0.8,0.285,62.0,1004.0,-4.9,4.4,-0.8,7.7,1.4,14.1,6.4,0.456,22.1,-1.0,0.0,0.0,0
0.009000000000000001,3.7,1.3,-7.5,-2.0,20.0,1.2,0.28,78.0,1259.0,-5.4,10.0,-1.4,8.4,0.7,17.0,14.9,0.462,20.5,-1.7,-0.1,-0.005,0
0.006,4.8,1.2,-2.9,-0.9,20.9,1.4,0.206,73.0,1178.0,-2.0,11.1,0.8,12.1,0.8,11.1,16.0,0.51,15.2,-0.3,2.2,0.091,0
0.0,2.1,1.5,-4.7,-1.4,20.9,1.1,0.508,74.0,1192.0,-3.3,14.5,0.9,10.5,1.3,16.4,17.7,0.5329999999999999,14.7,-0.8,2.1,0.084,0
0.111,6.8,0.9,-4.5,-2.1,9.3,0.1,0.179,76.0,1171.0,-2.4,8.6,-0.1,10.4,1.7,11.4,8.9,0.458,18.8,-0.7,-0.1,-0.004,0
0.014,5.5,2.0,-2.7,-0.5,19.3,0.9,0.229,55.0,819.0,-2.1,9.5,0.4,13.6,1.9,11.9,14.1,0.4970000000000001,16.8,-0.1,1.3,0.078,0
0.045,28.5,0.7,-3.0,-0.9,8.5,0.5,0.331,47.0,674.0,-2.1,3.1,-0.5,11.7,2.3,21.5,5.8,0.478,21.6,-0.2,-0.1,-0.004,0
0.236,10.6,0.6,-2.1,-2.0,12.1,0.4,0.28300000000000003,37.0,505.0,-0.1,6.0,0.2,14.7,1.5,11.5,9.1,0.525,27.9,0.0,0.6,0.053,0
0.004,6.2,1.0,-5.0,-0.6,16.1,0.8,0.382,62.0,825.0,-4.4,7.3,-0.4,8.3,0.9,18.6,11.8,0.503,17.3,-0.6,0.4,0.022,0
0.135,13.3,0.6,-5.0,-0.8,7.0,0.4,0.336,62.0,773.0,-4.2,2.3,-0.5,6.9,1.8,18.3,4.6,0.462,16.6,-0.6,-0.2,-0.012,0
0.05,12.1,0.9,-1.6,-1.4,9.8,0.4,0.224,51.0,606.0,-0.2,9.7,0.1,15.9,2.4,9.9,9.8,0.471,29.4,0.1,0.5,0.036000000000000004,0
,11.4,0.1,-4.8,-0.9,5.7,0.2,,36.0,425.0,-3.8,7.5,-0.4,7.6,1.8,14.3,6.6,,18.2,-0.3,-0.1,-0.016,0
0.018000000000000002,8.2,1.0,-2.1,0.2,10.2,0.8,0.292,74.0,859.0,-2.3,7.2,0.4,10.0,1.9,9.3,8.6,0.455,13.1,0.0,1.2,0.065,0
0.014,7.7,0.4,-2.1,-2.5,10.4,0.7,0.396,63.0,730.0,0.3,12.1,0.6,17.8,1.4,12.3,11.2,0.527,31.3,0.0,1.3,0.085,0
0.024,8.8,2.1,-4.4,-0.3,17.9,0.7,0.289,54.0,606.0,-4.2,9.3,-0.1,10.9,1.0,15.9,13.6,0.496,19.5,-0.4,0.6,0.046,0
0.066,16.2,0.3,-4.4,-0.5,8.5,0.6,0.261,73.0,800.0,-4.0,2.6,-0.5,9.9,2.1,14.2,5.6,0.46,19.3,-0.5,0.2,0.01,0
0.021,2.5,1.8,-5.5,-0.6,22.6,0.2,0.511,15.0,164.0,-4.9,7.8,-0.1,8.7,1.2,16.0,15.0,0.469,17.1,-0.1,0.1,0.023,0
0.032,27.6,1.0,-2.2,0.4,7.5,0.8,0.259,64.0,695.0,-2.6,4.2,-0.3,10.9,2.1,22.0,5.9,0.477,19.7,0.0,0.5,0.037000000000000005,0
0.01,25.0,0.5,-3.6,-0.9,5.1,0.4,0.207,56.0,594.0,-2.7,3.2,0.0,10.5,2.0,16.6,4.1,0.456,17.1,-0.2,0.4,0.032,0
0.01,13.4,0.7,-6.6,-0.9,9.1,0.4,0.411,64.0,678.0,-5.7,4.1,-0.8,6.6,1.6,18.4,6.5,0.452,17.9,-0.8,-0.3,-0.025,0
0.28600000000000003,26.2,0.0,-1.6,-0.1,6.5,0.6,0.222,68.0,690.0,-1.5,2.4,0.7,11.5,2.3,17.2,4.4,0.516,15.6,0.1,1.2,0.085,0
0.258,9.3,0.3,-2.8,-0.1,8.2,0.5,0.266,47.0,470.0,-2.7,8.6,0.1,8.4,1.5,14.8,8.4,0.495,15.3,-0.1,0.6,0.057,0
0.012,4.7,0.7,-7.7,-1.9,15.2,0.4,0.348,52.0,508.0,-5.8,9.3,-0.4,8.0,0.9,17.7,12.3,0.49,19.4,-0.7,0.1,0.006,0
0.08199999999999999,5.9,1.3,-4.1,-0.6,5.8,0.6,0.184,64.0,607.0,-3.5,6.0,-0.1,8.8,1.3,10.2,5.9,0.451,20.0,-0.3,0.5,0.038,0
0.013,6.2,4.4,-5.0,0.6,24.5,0.8,0.258,42.0,398.0,-5.6,8.2,-0.5,10.1,0.2,16.5,16.8,0.458,21.6,-0.3,0.2,0.027000000000000003,0
0.09,11.6,0.1,-6.5,-2.1,10.2,0.5,0.156,50.0,464.0,-4.4,4.5,-0.5,9.1,0.8,17.8,7.5,0.4970000000000001,24.8,-0.5,0.0,0.0,0
0.0,3.8,5.9,-1.4,1.6,16.4,0.7,0.398,52.0,380.0,-3.0,12.8,0.4,14.5,1.5,10.0,14.7,0.498,18.4,0.1,1.1,0.135,0
0.017,8.5,3.5,-2.5,-0.9,15.8,0.4,0.279,75.0,527.0,-1.6,12.6,0.4,13.9,1.0,16.9,14.3,0.547,19.3,-0.1,0.7,0.068,0
